From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
ENSG00000101940	A0A087WWV5	unreviewed	A0A087WWV5_HUMAN	WD repeat domain 13	WDR13	Homo sapiens (Human)	107
ENSG00000101940	A0A087X091	unreviewed	A0A087X091_HUMAN	WD repeat domain 13	WDR13	Homo sapiens (Human)	187
ENSG00000101940	A0A087X2H9	unreviewed	A0A087X2H9_HUMAN	WD repeat domain 13	WDR13	Homo sapiens (Human)	43
ENSG00000102241	O43719	reviewed	HTSF1_HUMAN	17S U2 SnRNP complex component HTATSF1 (HIV Tat-specific factor 1) (Tat-SF1)	HTATSF1	Homo sapiens (Human)	755
ENSG00000102241	Q5H918	unreviewed	Q5H918_HUMAN	HIV-1 Tat specific factor 1	HTATSF1	Homo sapiens (Human)	244
ENSG00000102241	Q5H919	unreviewed	Q5H919_HUMAN	HIV-1 Tat specific factor 1	HTATSF1	Homo sapiens (Human)	223
ENSG00000102362	Q96C24	reviewed	SYTL4_HUMAN	Synaptotagmin-like protein 4 (Exophilin-2) (Granuphilin)	SYTL4	Homo sapiens (Human)	671
ENSG00000102575	P13686	reviewed	PPA5_HUMAN	Tartrate-resistant acid phosphatase type 5 (TR-AP) (EC 3.1.3.2) (Tartrate-resistant acid ATPase) (TrATPase) (Type 5 acid phosphatase)	ACP5	Homo sapiens (Human)	325
ENSG00000102575	A0A3B3IS75	unreviewed	A0A3B3IS75_HUMAN	Tartrate-resistant acid phosphatase type 5	ACP5	Homo sapiens (Human)	71
ENSG00000102575	A0A8Q3SI79	unreviewed	A0A8Q3SI79_HUMAN	Tartrate-resistant acid phosphatase type 5 (EC 3.1.3.2)	ACP5	Homo sapiens (Human)	324
ENSG00000102575	A0A8Q3WKS0	unreviewed	A0A8Q3WKS0_HUMAN	Acid phosphatase 5, tartrate resistant	ACP5	Homo sapiens (Human)	113
ENSG00000102575	A0A8Q3WKS1	unreviewed	A0A8Q3WKS1_HUMAN	Tartrate-resistant acid phosphatase type 5 (EC 3.1.3.2)	ACP5	Homo sapiens (Human)	299
ENSG00000102575	A0A8Q3WKT0	unreviewed	A0A8Q3WKT0_HUMAN	Tartrate-resistant acid phosphatase type 5 (EC 3.1.3.2)	ACP5	Homo sapiens (Human)	292
ENSG00000102575	A0A8Q3WLB6	unreviewed	A0A8Q3WLB6_HUMAN	Acid phosphatase 5, tartrate resistant	ACP5	Homo sapiens (Human)	122
ENSG00000102575	K7EIP0	unreviewed	K7EIP0_HUMAN	Tartrate-resistant acid phosphatase type 5	ACP5	Homo sapiens (Human)	52
ENSG00000102575	K7EJD9	unreviewed	K7EJD9_HUMAN	Tartrate-resistant acid phosphatase type 5	ACP5	Homo sapiens (Human)	124
ENSG00000102575	K7ESF2	unreviewed	K7ESF2_HUMAN	Tartrate-resistant acid phosphatase type 5	ACP5	Homo sapiens (Human)	74
ENSG00000102753	O00505	reviewed	IMA4_HUMAN	Importin subunit alpha-4 (Importin alpha Q2) (Qip2) (Karyopherin subunit alpha-3) (SRP1-gamma)	KPNA3 QIP2	Homo sapiens (Human)	521
ENSG00000102753	H0Y4S9	unreviewed	H0Y4S9_HUMAN	Karyopherin subunit alpha 3	KPNA3	Homo sapiens (Human)	91
ENSG00000102900	Q8N1F7	reviewed	NUP93_HUMAN	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93 KIAA0095	Homo sapiens (Human)	819
ENSG00000102900	H3BM93	unreviewed	H3BM93_HUMAN	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93	Homo sapiens (Human)	178
ENSG00000102900	H3BMX0	unreviewed	H3BMX0_HUMAN	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93	Homo sapiens (Human)	125
ENSG00000102900	H3BNG7	unreviewed	H3BNG7_HUMAN	Nucleoporin 93	NUP93	Homo sapiens (Human)	40
ENSG00000102900	H3BNN5	unreviewed	H3BNN5_HUMAN	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93	Homo sapiens (Human)	132
ENSG00000102900	H3BP72	unreviewed	H3BP72_HUMAN	Nucleoporin 93	NUP93	Homo sapiens (Human)	16
ENSG00000102900	H3BP95	unreviewed	H3BP95_HUMAN	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93	Homo sapiens (Human)	156
ENSG00000102900	H3BPA9	unreviewed	H3BPA9_HUMAN	Nuclear pore complex protein Nup93	NUP93	Homo sapiens (Human)	229
ENSG00000102900	H3BRD9	unreviewed	H3BRD9_HUMAN	Nuclear pore complex protein Nup93	NUP93	Homo sapiens (Human)	140
ENSG00000102900	H3BRI8	unreviewed	H3BRI8_HUMAN	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93	Homo sapiens (Human)	151
ENSG00000102900	H3BV11	unreviewed	H3BV11_HUMAN	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93	Homo sapiens (Human)	136
ENSG00000102900	H3BV15	unreviewed	H3BV15_HUMAN	Nuclear pore complex protein Nup93	NUP93	Homo sapiens (Human)	84
ENSG00000102900	H3BVE2	unreviewed	H3BVE2_HUMAN	Nuclear pore complex protein Nup93	NUP93	Homo sapiens (Human)	117
ENSG00000102900	H3BVG0	unreviewed	H3BVG0_HUMAN	Nuclear pore complex protein Nup93	NUP93	Homo sapiens (Human)	880
ENSG00000102910	Q86WA8	reviewed	LONP2_HUMAN	Lon protease homolog 2, peroxisomal (EC 3.4.21.53) (Lon protease-like protein 2) (Lon protease 2) (Peroxisomal Lon protease) (pLon)	LONP2 LONP	Homo sapiens (Human)	852
ENSG00000102910	E7EN44	unreviewed	E7EN44_HUMAN	Lon peptidase 2, peroxisomal	LONP2	Homo sapiens (Human)	605
ENSG00000102910	H3BPF7	unreviewed	H3BPF7_HUMAN	Lon peptidase 2, peroxisomal	LONP2	Homo sapiens (Human)	236
ENSG00000102910	H3BQ67	unreviewed	H3BQ67_HUMAN	Lon peptidase 2, peroxisomal	LONP2	Homo sapiens (Human)	169
ENSG00000102910	H3BUW8	unreviewed	H3BUW8_HUMAN	Lon peptidase 2, peroxisomal	LONP2	Homo sapiens (Human)	300
ENSG00000103043	Q08AM6	reviewed	VAC14_HUMAN	Protein VAC14 homolog (Tax1-binding protein 2)	VAC14 TAX1BP2 TRX	Homo sapiens (Human)	782
ENSG00000103043	A0A087WT26	unreviewed	A0A087WT26_HUMAN	VAC14 component of PIKFYVE complex	VAC14	Homo sapiens (Human)	185
ENSG00000103043	H3BN23	unreviewed	H3BN23_HUMAN	VAC14 component of PIKFYVE complex	VAC14	Homo sapiens (Human)	40
ENSG00000103043	H3BQD9	unreviewed	H3BQD9_HUMAN	VAC14 component of PIKFYVE complex	VAC14	Homo sapiens (Human)	260
ENSG00000103043	H3BUU8	unreviewed	H3BUU8_HUMAN	VAC14 component of PIKFYVE complex	VAC14	Homo sapiens (Human)	201
ENSG00000103043	J3QLC3	unreviewed	J3QLC3_HUMAN	VAC14 component of PIKFYVE complex	VAC14	Homo sapiens (Human)	17
ENSG00000103653	P41240	reviewed	CSK_HUMAN	Tyrosine-protein kinase CSK (EC 2.7.10.2) (C-Src kinase) (Protein-tyrosine kinase CYL)	CSK	Homo sapiens (Human)	450
ENSG00000103653	H3BN15	unreviewed	H3BN15_HUMAN	C-terminal Src kinase	CSK	Homo sapiens (Human)	64
ENSG00000103653	H3BU69	unreviewed	H3BU69_HUMAN	C-terminal Src kinase	CSK	Homo sapiens (Human)	68
ENSG00000103653	H3BUM9	unreviewed	H3BUM9_HUMAN	C-terminal Src kinase	CSK	Homo sapiens (Human)	110
ENSG00000105227	Q9BXM0	reviewed	PRAX_HUMAN	Periaxin	PRX KIAA1620	Homo sapiens (Human)	1461
ENSG00000105227	A0A669KBF1	unreviewed	A0A669KBF1_HUMAN	Periaxin	PRX	Homo sapiens (Human)	1556
ENSG00000105227	A0A6Q8PFM7	unreviewed	A0A6Q8PFM7_HUMAN	Periaxin	PRX	Homo sapiens (Human)	93
ENSG00000105227	A0A6Q8PFP7	unreviewed	A0A6Q8PFP7_HUMAN	Periaxin	PRX	Homo sapiens (Human)	97
ENSG00000105227	A0A6Q8PFW6	unreviewed	A0A6Q8PFW6_HUMAN	Periaxin	PRX	Homo sapiens (Human)	82
ENSG00000105227	A0A6Q8PGB6	unreviewed	A0A6Q8PGB6_HUMAN	Periaxin	PRX	Homo sapiens (Human)	1415
ENSG00000105227	A0A6Q8PGK2	unreviewed	A0A6Q8PGK2_HUMAN	Periaxin	PRX	Homo sapiens (Human)	57
ENSG00000105227	A0A6Q8PH11	unreviewed	A0A6Q8PH11_HUMAN	Periaxin	PRX	Homo sapiens (Human)	70
ENSG00000105227	A0A6Q8PHM6	unreviewed	A0A6Q8PHM6_HUMAN	Periaxin	PRX	Homo sapiens (Human)	50
ENSG00000105339	A2RUS2	reviewed	DEND3_HUMAN	DENN domain-containing protein 3	DENND3 KIAA0870	Homo sapiens (Human)	1198
ENSG00000105339	B3KRG7	unreviewed	B3KRG7_HUMAN	DENN domain containing 3 (DENN/MADD domain containing 3, isoform CRA_d) (cDNA FLJ34237 fis, clone FCBBF3027328)	DENND3 hCG_20740	Homo sapiens (Human)	248
ENSG00000105339	E5RH95	unreviewed	E5RH95_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	67
ENSG00000105339	E5RHH2	unreviewed	E5RHH2_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	280
ENSG00000105339	E5RI43	unreviewed	E5RI43_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	291
ENSG00000105339	E5RIR7	unreviewed	E5RIR7_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	208
ENSG00000105339	E5RJ42	unreviewed	E5RJ42_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	124
ENSG00000105339	E9PF32	unreviewed	E9PF32_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	1278
ENSG00000105339	H0YAW2	unreviewed	H0YAW2_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	102
ENSG00000105339	H0YAY3	unreviewed	H0YAY3_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	1203
ENSG00000105339	H0YBH5	unreviewed	H0YBH5_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	122
ENSG00000105339	H0YBK9	unreviewed	H0YBK9_HUMAN	DENN domain containing 3	DENND3	Homo sapiens (Human)	170
ENSG00000105559	Q9H4M7	reviewed	PKHA4_HUMAN	Pleckstrin homology domain-containing family A member 4 (PH domain-containing family A member 4) (Phosphoinositol 3-phosphate-binding protein 1) (PEPP-1)	PLEKHA4 PEPP1	Homo sapiens (Human)	779
ENSG00000105559	A0A9L9PXT3	unreviewed	A0A9L9PXT3_HUMAN	Pleckstrin homology domain containing A4	PLEKHA4	Homo sapiens (Human)	94
ENSG00000105559	M0QXJ3	unreviewed	M0QXJ3_HUMAN	Pleckstrin homology domain containing A4	PLEKHA4	Homo sapiens (Human)	156
ENSG00000105559	M0R0J1	unreviewed	M0R0J1_HUMAN	Pleckstrin homology domain containing A4	PLEKHA4	Homo sapiens (Human)	747
ENSG00000105559	M0R2K5	unreviewed	M0R2K5_HUMAN	Pleckstrin homology domain containing A4	PLEKHA4	Homo sapiens (Human)	181
ENSG00000105655	Q9NPH2	reviewed	INO1_HUMAN	Inositol-3-phosphate synthase 1 (IPS 1) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (MI-1-P synthase) (MIP synthase) (hIPS) (Myo-inositol 1-phosphate synthase A1) (hINO1)	ISYNA1 INO1	Homo sapiens (Human)	558
ENSG00000105655	J3KRH4	unreviewed	J3KRH4_HUMAN	inositol-3-phosphate synthase (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase)	ISYNA1	Homo sapiens (Human)	177
ENSG00000105655	J3QKW9	unreviewed	J3QKW9_HUMAN	Inositol-3-phosphate synthase 1	ISYNA1	Homo sapiens (Human)	46
ENSG00000105655	J3QLD7	unreviewed	J3QLD7_HUMAN	inositol-3-phosphate synthase (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase)	ISYNA1	Homo sapiens (Human)	182
ENSG00000105655	J3QRH1	unreviewed	J3QRH1_HUMAN	inositol-3-phosphate synthase (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase)	ISYNA1	Homo sapiens (Human)	151
ENSG00000105655	J3QRY0	unreviewed	J3QRY0_HUMAN	inositol-3-phosphate synthase (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase)	ISYNA1	Homo sapiens (Human)	148
ENSG00000105655	J3QS51	unreviewed	J3QS51_HUMAN	Inositol-3-phosphate synthase 1 (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase)	ISYNA1	Homo sapiens (Human)	233
ENSG00000105778	Q8NBF6	reviewed	AVL9_HUMAN	Late secretory pathway protein AVL9 homolog	AVL9 KIAA0241	Homo sapiens (Human)	648
ENSG00000105778	B8ZZW5	unreviewed	B8ZZW5_HUMAN	AVL9 cell migration associated	AVL9	Homo sapiens (Human)	630
ENSG00000105778	H7C0I1	unreviewed	H7C0I1_HUMAN	AVL9 cell migration associated	AVL9	Homo sapiens (Human)	568
ENSG00000107282	Q02410	reviewed	APBA1_HUMAN	Amyloid-beta A4 precursor protein-binding family A member 1 (Adapter protein X11alpha) (Neuron-specific X11 protein) (Neuronal Munc18-1-interacting protein 1) (Mint-1)	APBA1 MINT1 X11	Homo sapiens (Human)	837
ENSG00000107282	A0A0D9SFA9	unreviewed	A0A0D9SFA9_HUMAN	Amyloid beta precursor protein binding family A member 1 (Amyloid-beta A4 precursor protein-binding family A member 1)	APBA1	Homo sapiens (Human)	122
ENSG00000107282	A0A8V8TPS8	unreviewed	A0A8V8TPS8_HUMAN	Amyloid beta precursor protein binding family A member 1	APBA1	Homo sapiens (Human)	452
ENSG00000107672	Q9NXX6	reviewed	NSE4A_HUMAN	Non-structural maintenance of chromosomes element 4 homolog A (NS4EA) (Non-SMC element 4 homolog A)	NSMCE4A C10orf86 PP4762	Homo sapiens (Human)	385
ENSG00000107758	P16298	reviewed	PP2BB_HUMAN	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit beta isoform) (CNA beta)	PPP3CB CALNA2 CALNB CNA2	Homo sapiens (Human)	524
ENSG00000107758	Q5F2F8	unreviewed	Q5F2F8_HUMAN	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP3CB hCG_18332	Homo sapiens (Human)	496
ENSG00000107758	Q5F2G0	unreviewed	Q5F2G0_HUMAN	Protein phosphatase 3 catalytic subunit beta	PPP3CB	Homo sapiens (Human)	187
ENSG00000107798	P38571	reviewed	LICH_HUMAN	Lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL) (EC 3.1.1.13) (Cholesteryl esterase) (Lipase A) (Sterol esterase)	LIPA	Homo sapiens (Human)	399
ENSG00000107798	A0A0A0MT32	unreviewed	A0A0A0MT32_HUMAN	Lipase A, lysosomal acid type	LIPA	Homo sapiens (Human)	283
ENSG00000107798	Q5T073	unreviewed	Q5T073_HUMAN	Lipase A, lysosomal acid type	LIPA	Homo sapiens (Human)	290
ENSG00000107798	Q5T770	unreviewed	Q5T770_HUMAN	Lipase A, lysosomal acid type	LIPA	Homo sapiens (Human)	219
ENSG00000107897	Q5T8D3	reviewed	ACBD5_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5 KIAA1996	Homo sapiens (Human)	534
ENSG00000107897	A0A087X0B8	unreviewed	A0A087X0B8_HUMAN	Acyl-CoA binding domain containing 5	ACBD5	Homo sapiens (Human)	67
ENSG00000107897	A0A7I2V2M2	unreviewed	A0A7I2V2M2_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	472
ENSG00000107897	A0A7I2V2R8	unreviewed	A0A7I2V2R8_HUMAN	Acyl-CoA binding domain containing 5	ACBD5	Homo sapiens (Human)	105
ENSG00000107897	A0A7I2V2Y9	unreviewed	A0A7I2V2Y9_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	501
ENSG00000107897	A0A7I2V347	unreviewed	A0A7I2V347_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5 hCG_25243	Homo sapiens (Human)	501
ENSG00000107897	A0A7I2V420	unreviewed	A0A7I2V420_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	454
ENSG00000107897	A0A7I2V462	unreviewed	A0A7I2V462_HUMAN	Acyl-CoA binding domain containing 5	ACBD5	Homo sapiens (Human)	315
ENSG00000107897	A0A7I2V556	unreviewed	A0A7I2V556_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	433
ENSG00000107897	A0A7I2V560	unreviewed	A0A7I2V560_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	521
ENSG00000107897	A0A7I2V5E1	unreviewed	A0A7I2V5E1_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	515
ENSG00000107897	A0A7I2V5L4	unreviewed	A0A7I2V5L4_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	436
ENSG00000107897	A0A7I2V5U2	unreviewed	A0A7I2V5U2_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	452
ENSG00000107897	A0A7I2V690	unreviewed	A0A7I2V690_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	422
ENSG00000107897	A0A7I2YQD7	unreviewed	A0A7I2YQD7_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	521
ENSG00000107897	A0A7I2YQE9	unreviewed	A0A7I2YQE9_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	534
ENSG00000107897	A0A7I2YQJ9	unreviewed	A0A7I2YQJ9_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	518
ENSG00000107897	A0A7I2YQS1	unreviewed	A0A7I2YQS1_HUMAN	Acyl-CoA binding domain containing 5	ACBD5	Homo sapiens (Human)	333
ENSG00000107897	B7Z2R7	unreviewed	B7Z2R7_HUMAN	Acyl-CoA-binding domain-containing protein 5	ACBD5	Homo sapiens (Human)	523
ENSG00000107897	Q5T8E0	unreviewed	Q5T8E0_HUMAN	Acyl-CoA binding domain containing 5	ACBD5	Homo sapiens (Human)	252
ENSG00000107897	X6RDD7	unreviewed	X6RDD7_HUMAN	Acyl-CoA binding domain containing 5	ACBD5	Homo sapiens (Human)	251
ENSG00000108107	P46779	reviewed	RL28_HUMAN	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	RPL28	Homo sapiens (Human)	137
ENSG00000108107	H0YKD8	unreviewed	H0YKD8_HUMAN	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	RPL28	Homo sapiens (Human)	170
ENSG00000108107	H0YLP6	unreviewed	H0YLP6_HUMAN	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	RPL28	Homo sapiens (Human)	89
ENSG00000108107	H0YMF4	unreviewed	H0YMF4_HUMAN	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	RPL28	Homo sapiens (Human)	112
ENSG00000108528	Q02978	reviewed	M2OM_HUMAN	Mitochondrial 2-oxoglutarate/malate carrier protein (OGCP) (alpha-oxoglutarate carrier) (Solute carrier family 25 member 11) (SLC25A11)	SLC25A11 SLC20A4	Homo sapiens (Human)	314
ENSG00000108528	I3L1P8	unreviewed	I3L1P8_HUMAN	Mitochondrial 2-oxoglutarate/malate carrier protein (Solute carrier family 25 member 11)	SLC25A11	Homo sapiens (Human)	296
ENSG00000108578	Q13867	reviewed	BLMH_HUMAN	Bleomycin hydrolase (BH) (BLM hydrolase) (BMH) (EC 3.4.22.40)	BLMH	Homo sapiens (Human)	455
ENSG00000108578	J3KS79	unreviewed	J3KS79_HUMAN	Bleomycin hydrolase	BLMH	Homo sapiens (Human)	71
ENSG00000108578	J3KSD8	unreviewed	J3KSD8_HUMAN	Bleomycin hydrolase	BLMH	Homo sapiens (Human)	262
ENSG00000108578	K7EMJ3	unreviewed	K7EMJ3_HUMAN	Bleomycin hydrolase	BLMH	Homo sapiens (Human)	67
ENSG00000108578	K7ENH5	unreviewed	K7ENH5_HUMAN	Bleomycin hydrolase	BLMH	Homo sapiens (Human)	93
ENSG00000108578	K7ES02	unreviewed	K7ES02_HUMAN	Bleomycin hydrolase (EC 3.4.22.40)	BLMH	Homo sapiens (Human)	318
ENSG00000108578	K7ESE8	unreviewed	K7ESE8_HUMAN	Bleomycin hydrolase	BLMH	Homo sapiens (Human)	231
ENSG00000108984	P52564	reviewed	MP2K6_HUMAN	Dual specificity mitogen-activated protein kinase kinase 6 (MAP kinase kinase 6) (MAPKK 6) (EC 2.7.12.2) (MAPK/ERK kinase 6) (MEK 6) (Stress-activated protein kinase kinase 3) (SAPK kinase 3) (SAPKK-3) (SAPKK3)	MAP2K6 MEK6 MKK6 PRKMK6 SKK3	Homo sapiens (Human)	334
ENSG00000108984	A0A0A0MRF7	unreviewed	A0A0A0MRF7_HUMAN	Mitogen-activated protein kinase kinase 6	MAP2K6	Homo sapiens (Human)	68
ENSG00000108984	K7EIW3	unreviewed	K7EIW3_HUMAN	Mitogen-activated protein kinase kinase 6	MAP2K6	Homo sapiens (Human)	128
ENSG00000108984	K7ELM6	unreviewed	K7ELM6_HUMAN	Mitogen-activated protein kinase kinase 6	MAP2K6	Homo sapiens (Human)	84
ENSG00000109265	Q6ZU35	reviewed	CRACD_HUMAN	Capping protein-inhibiting regulator of actin dynamics (Cancer-related regulator of actin dynamics)	CRACD CRAD KIAA1211	Homo sapiens (Human)	1233
ENSG00000109265	A0A0D9SFJ2	unreviewed	A0A0D9SFJ2_HUMAN	Capping protein inhibiting regulator of actin dynamics	CRACD	Homo sapiens (Human)	37
ENSG00000109265	A0A1B0GWF1	unreviewed	A0A1B0GWF1_HUMAN	Capping protein inhibiting regulator of actin dynamics	CRACD	Homo sapiens (Human)	387
ENSG00000109265	A0A2R8Y5Y4	unreviewed	A0A2R8Y5Y4_HUMAN	Capping protein inhibiting regulator of actin dynamics	CRACD	Homo sapiens (Human)	50
ENSG00000109265	A0A2R8Y6P1	unreviewed	A0A2R8Y6P1_HUMAN	Capping protein inhibiting regulator of actin dynamics	CRACD	Homo sapiens (Human)	1318
ENSG00000109265	F5H1N7	unreviewed	F5H1N7_HUMAN	Capping protein inhibiting regulator of actin dynamics	CRACD	Homo sapiens (Human)	1226
ENSG00000109265	R4GNI9	unreviewed	R4GNI9_HUMAN	Capping protein inhibiting regulator of actin dynamics	CRACD	Homo sapiens (Human)	85
ENSG00000110046	Q2TAZ0	reviewed	ATG2A_HUMAN	Autophagy-related protein 2 homolog A	ATG2A KIAA0404	Homo sapiens (Human)	1938
ENSG00000110046	H7C3T2	unreviewed	H7C3T2_HUMAN	Autophagy related 2A	ATG2A	Homo sapiens (Human)	1742
ENSG00000110171	O75382	reviewed	TRIM3_HUMAN	Tripartite motif-containing protein 3 (EC 2.3.2.27) (Brain-expressed RING finger protein) (RING finger protein 22) (RING finger protein 97)	TRIM3 BERP RNF22 RNF97	Homo sapiens (Human)	744
ENSG00000110171	E9PMK8	unreviewed	E9PMK8_HUMAN	Tripartite motif containing 3	TRIM3	Homo sapiens (Human)	260
ENSG00000110171	E9PMW5	unreviewed	E9PMW5_HUMAN	Tripartite motif containing 3	TRIM3	Homo sapiens (Human)	96
ENSG00000110367	P26196	reviewed	DDX6_HUMAN	Probable ATP-dependent RNA helicase DDX6 (EC 3.6.4.13) (ATP-dependent RNA helicase p54) (DEAD box protein 6) (Oncogene RCK)	DDX6 HLR2 RCK	Homo sapiens (Human)	483
ENSG00000110931	Q96RR4	reviewed	KKCC2_HUMAN	Calcium/calmodulin-dependent protein kinase kinase 2 (CaM-KK 2) (CaM-kinase kinase 2) (CaMKK 2) (EC 2.7.11.17) (Calcium/calmodulin-dependent protein kinase kinase beta) (CaM-KK beta) (CaM-kinase kinase beta) (CaMKK beta)	CAMKK2 CAMKKB KIAA0787	Homo sapiens (Human)	588
ENSG00000110931	F5GZ00	unreviewed	F5GZ00_HUMAN	Calcium/calmodulin dependent protein kinase kinase 2	CAMKK2	Homo sapiens (Human)	343
ENSG00000110931	F5H360	unreviewed	F5H360_HUMAN	Calcium/calmodulin dependent protein kinase kinase 2	CAMKK2	Homo sapiens (Human)	87
ENSG00000110931	F5H4I7	unreviewed	F5H4I7_HUMAN	Calcium/calmodulin dependent protein kinase kinase 2	CAMKK2	Homo sapiens (Human)	125
ENSG00000110987	Q4VC05	reviewed	BCL7A_HUMAN	B-cell CLL/lymphoma 7 protein family member A	BCL7A	Homo sapiens (Human)	210
ENSG00000111110	Q9ULR3	reviewed	PPM1H_HUMAN	Protein phosphatase 1H (EC 3.1.3.16)	PPM1H ARHCL1 KIAA1157 URCC2	Homo sapiens (Human)	514
ENSG00000111142	P50579	reviewed	MAP2_HUMAN	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (p67) (p67eIF2) (Peptidase M)	METAP2 MNPEP P67EIF2	Homo sapiens (Human)	478
ENSG00000111142	F8VQZ7	unreviewed	F8VQZ7_HUMAN	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (Peptidase M) (p67) (p67eIF2)	METAP2	Homo sapiens (Human)	477
ENSG00000111142	F8VRR3	unreviewed	F8VRR3_HUMAN	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (Peptidase M) (p67) (p67eIF2)	METAP2	Homo sapiens (Human)	442
ENSG00000111142	F8VSC4	unreviewed	F8VSC4_HUMAN	Methionyl aminopeptidase 2	METAP2	Homo sapiens (Human)	161
ENSG00000111142	F8VY03	unreviewed	F8VY03_HUMAN	Methionyl aminopeptidase 2	METAP2	Homo sapiens (Human)	178
ENSG00000111142	F8VZX9	unreviewed	F8VZX9_HUMAN	Methionyl aminopeptidase 2	METAP2	Homo sapiens (Human)	163
ENSG00000111142	G3V1U3	unreviewed	G3V1U3_HUMAN	Methionyl aminopeptidase 2	METAP2 hCG_2015111	Homo sapiens (Human)	328
ENSG00000111144	P09960	reviewed	LKHA4_HUMAN	Leukotriene A-4 hydrolase (LTA-4 hydrolase) (EC 3.3.2.6) (Leukotriene A(4) hydrolase) (Tripeptide aminopeptidase LTA4H) (EC 3.4.11.4)	LTA4H LTA4	Homo sapiens (Human)	611
ENSG00000111144	B4DEH5	unreviewed	B4DEH5_HUMAN	Leukotriene A4 hydrolase (cDNA FLJ51712, moderately similar to Leukotriene A-4 hydrolase)	LTA4H	Homo sapiens (Human)	132
ENSG00000111669	P60174	reviewed	TPIS_HUMAN	Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Methylglyoxal synthase) (EC 4.2.3.3) (Triose-phosphate isomerase)	TPI1 TPI	Homo sapiens (Human)	249
ENSG00000111669	U3KPS5	unreviewed	U3KPS5_HUMAN	Triosephosphate isomerase (EC 5.3.1.1)	TPI1	Homo sapiens (Human)	38
